Date,daging ayam
2023-06-18,18.54571668869398
2023-06-19,13.665264928511354
2023-06-20,0.0
2023-06-21,19.521807040730504
2023-06-22,19.521807040730504
2023-06-23,17.569626336657453
2023-06-24,14.641355280547875
2023-06-25,16.593535984620928
2023-06-26,26.354439504986185
2023-06-27,36.11534302535144
2023-06-28,57.58933077015499
2023-06-29,64.42196323441065
2023-06-30,37.09143337738796
2023-07-01,31.23489126516881
2023-07-02,37.09143337738796
2023-07-03,25.378349152949653
2023-07-04,28.528025001698484
2023-07-05,26.943134723826347
2023-07-06,35.92417963176847
2023-07-07,30.112915279570625
2023-07-08,29.0563217609892
2023-07-09,25.35824444595421
2023-07-10,20.6035736123378
2023-07-11,22.18846389020994
2023-07-12,23.773354168082072
2023-07-13,20.07527685304708
2023-07-14,22.71676064950065
2023-07-15,25.35824444595421
2023-07-16,19.01868333446566
2023-07-17,20.6035736123378
2023-07-18,17.962089815884234
2023-07-19,20.6035736123378
2023-07-20,19.01868333446566
2023-07-21,19.54698009375637
2023-07-22,23.245057408791364
2023-07-23,18.490386575174945
2023-07-24,19.54698009375637
2023-07-25,21.66016713091922
2023-07-26,30.641212038861337
2023-07-27,23.773354168082072
2023-07-28,0.0
2023-07-29,22.18846389020994
2023-07-30,14.792309260139955
2023-07-31,17.43379305659352
2023-08-01,25.35824444595421
2023-08-02,19.01868333446566
2023-08-03,17.962089815884234
2023-08-04,18.490386575174945
2023-08-05,24.82994768666349
2023-08-06,22.18846389020994
2023-08-07,29.0563217609892
2023-08-08,36.45247639105917
2023-08-09,21.131870371628505
2023-08-10,23.773354168082072
2023-08-11,16.377199538012093
2023-08-12,24.30165092737279
2023-08-13,12.679122222977105
2023-08-14,12.679122222977105
2023-08-15,28.528025001698484
2023-08-16,14.792309260139955
2023-08-17,23.245057408791364
2023-08-18,26.414837964535632
2023-08-19,13.207418982267816
2023-08-20,22.18846389020994
2023-08-21,34.86758611318704
2023-08-22,31.697805557442766
2023-08-23,33.810992594605615
2023-08-24,26.414837964535632
2023-08-25,14.792309260139955
2023-08-26,22.71676064950065
2023-08-27,17.962089815884234
2023-08-28,21.131870371628505
2023-08-29,23.245057408791364
2023-08-30,23.245057408791364
2023-08-31,33.282695835314904
2023-09-01,29.0563217609892
2023-09-02,0.0
2023-09-03,32.754399076024185
2023-09-04,33.810992594605615
2023-09-05,24.30165092737279
2023-09-06,33.282695835314904
2023-09-07,25.886541205244924
2023-09-08,19.54698009375637
2023-09-09,26.943134723826347
2023-09-10,26.943134723826347
2023-09-11,22.18846389020994
2023-09-12,27.471431483117065
2023-09-13,25.35824444595421
2023-09-14,39.622256946803454
2023-09-15,23.245057408791364
2023-09-16,23.773354168082072
2023-09-17,33.810992594605615
2023-09-18,32.754399076024185
2023-09-19,25.886541205244924
2023-09-20,24.30165092737279
2023-09-21,33.282695835314904
2023-09-22,21.131870371628505
2023-09-23,29.0563217609892
2023-09-24,19.54698009375637
2023-09-25,34.339289353896326
2023-09-26,29.584618520279918
2023-09-27,22.18846389020994
2023-09-28,22.18846389020994
2023-09-29,31.697805557442766
2023-09-30,26.943134723826347
2023-10-01,22.18846389020994
2023-10-02,19.54698009375637
2023-10-03,28.528025001698484
2023-10-04,12.679122222977105
2023-10-05,18.490386575174945
2023-10-06,24.82994768666349
2023-10-07,22.18846389020994
2023-10-08,27.999728242407777
2023-10-09,17.962089815884234
2023-10-10,25.886541205244924
2023-10-11,18.490386575174945
2023-10-12,29.0563217609892
2023-10-13,24.82994768666349
2023-10-14,16.377199538012093
2023-10-15,29.584618520279918
2023-10-16,13.735715741558533
2023-10-17,26.943134723826347
2023-10-18,30.641212038861337
2023-10-19,24.82994768666349
2023-10-20,23.773354168082072
2023-10-21,16.905496297302808
2023-10-22,36.45247639105917
2023-10-23,29.584618520279918
2023-10-24,36.45247639105917
2023-10-25,25.35824444595421
2023-10-26,25.35824444595421
2023-10-27,20.07527685304708
2023-10-28,23.245057408791364
2023-10-29,29.584618520279918
2023-10-30,36.45247639105917
2023-10-31,32.226102316733474
2023-11-01,31.697805557442766
2023-11-02,26.414837964535632
2023-11-03,0.0
2023-11-04,21.131870371628505
2023-11-05,18.490386575174945
2023-11-06,34.86758611318704
2023-11-07,39.09396018751274
2023-11-08,35.39588287247775
2023-11-09,20.07527685304708
2023-11-10,23.245057408791364
2023-11-11,29.0563217609892
2023-11-12,27.999728242407777
2023-11-13,27.999728242407777
2023-11-14,24.30165092737279
2023-11-15,31.16950879815205
2023-11-16,32.226102316733474
2023-11-17,20.6035736123378
2023-11-18,19.01868333446566
2023-11-19,23.245057408791364
2023-11-20,27.999728242407777
2023-11-21,28.528025001698484
2023-11-22,38.03736666893132
2023-11-23,32.226102316733474
2023-11-24,25.886541205244924
2023-11-25,17.962089815884234
2023-11-26,25.886541205244924
2023-11-27,30.641212038861337
2023-11-28,24.82994768666349
2023-11-29,29.584618520279918
2023-11-30,28.528025001698484
2023-12-01,28.528025001698484
2023-12-02,22.18846389020994
2023-12-03,26.414837964535632
2023-12-04,31.16950879815205
2023-12-05,41.2071472246756
2023-12-06,52.829675929071264
2023-12-07,52.30137916978056
2023-12-08,43.32033426183844
2023-12-09,43.84863102112915
2023-12-10,19.01868333446566
2023-12-11,32.754399076024185
2023-12-12,25.886541205244924
2023-12-13,39.09396018751274
2023-12-14,28.528025001698484
2023-12-15,27.471431483117065
2023-12-16,19.54698009375637
2023-12-17,21.66016713091922
2023-12-18,27.471431483117065
2023-12-19,14.792309260139955
2023-12-20,13.207418982267816
2023-12-21,12.150825463686395
2023-12-22,23.245057408791364
2023-12-23,15.320606019430668
2023-12-24,17.962089815884234
2023-12-25,17.962089815884234
2023-12-26,19.01868333446566
2023-12-27,25.35824444595421
2023-12-28,14.264012500849242
2023-12-29,22.71676064950065
2023-12-30,18.490386575174945
2023-12-31,34.86758611318704
2024-01-01,25.35824444595421
2024-01-02,22.18846389020994
2024-01-03,18.52810180275716
2024-01-04,19.240721102863205
2024-01-05,22.091198303287385
2024-01-06,18.52810180275716
2024-01-07,32.78048780487805
2024-01-08,19.953340402969246
2024-01-09,22.803817603393423
2024-01-10,32.78048780487805
2024-01-11,24.94167550371156
2024-01-12,19.240721102863205
2024-01-13,21.37857900318134
2024-01-14,17.10286320254507
2024-01-15,19.240721102863205
2024-01-16,34.20572640509014
2024-01-17,22.091198303287385
2024-01-18,0.0
2024-01-19,22.091198303287385
2024-01-20,20.66595970307529
2024-01-21,26.36691410392365
2024-01-22,38.48144220572641
2024-01-23,29.93001060445388
2024-01-24,27.792152704135734
2024-01-25,26.36691410392365
2024-01-26,22.803817603393423
2024-01-27,32.78048780487805
2024-01-28,18.52810180275716
2024-01-29,32.78048780487805
2024-01-30,25.654294803817606
2024-01-31,0.0
2024-02-01,24.94167550371156
2024-02-02,22.803817603393423
2024-02-03,20.66595970307529
2024-02-04,25.654294803817606
2024-02-05,32.067868504772
2024-02-06,19.240721102863205
2024-02-07,19.953340402969246
2024-02-08,17.815482502651115
2024-02-09,0.0
2024-02-10,29.93001060445388
2024-02-11,0.0
2024-02-12,22.803817603393423
2024-02-13,22.803817603393423
2024-02-14,23.51643690349947
2024-02-15,20.66595970307529
2024-02-16,22.091198303287385
2024-02-17,24.94167550371156
2024-02-18,24.94167550371156
2024-02-19,16.390243902439025
2024-02-20,0.0
2024-02-21,28.504772004241783
2024-02-22,28.504772004241783
2024-02-23,15.67762460233298
2024-02-24,19.953340402969246
2024-02-25,19.953340402969246
2024-02-26,24.94167550371156
2024-02-27,24.94167550371156
2024-02-28,29.217391304347828
2024-02-29,17.815482502651115
2024-03-01,19.953340402969246
2024-03-02,26.36691410392365
2024-03-03,17.815482502651115
2024-03-04,34.20572640509014
2024-03-05,17.815482502651115
2024-03-06,32.067868504772
2024-03-07,34.20572640509014
2024-03-08,37.05620360551432
2024-03-09,30.64262990455992
2024-03-10,39.90668080593849
2024-03-11,71.26193001060446
2024-03-12,48.45811240721103
2024-03-13,22.091198303287385
2024-03-14,32.067868504772
2024-03-15,30.64262990455992
2024-03-16,22.091198303287385
2024-03-17,41.33191940615059
2024-03-18,27.0795334040297
2024-03-19,29.93001060445388
2024-03-20,41.33191940615059
2024-03-21,34.20572640509014
2024-03-22,22.091198303287385
2024-03-23,37.76882290562036
2024-03-24,32.067868504772
2024-03-25,26.36691410392365
2024-03-26,29.93001060445388
2024-03-27,24.94167550371156
2024-03-28,0.0
2024-03-29,23.51643690349947
2024-03-30,17.10286320254507
2024-03-31,0.0
2024-04-01,20.66595970307529
2024-04-02,29.217391304347828
2024-04-03,24.229056203605516
2024-04-04,28.504772004241783
2024-04-05,22.091198303287385
2024-04-06,32.067868504772
2024-04-07,30.64262990455992
2024-04-08,66.27359490986214
2024-04-09,63.42311770943797
2024-04-10,19.953340402969246
2024-04-11,0.0
2024-04-12,19.953340402969246
2024-04-13,16.390243902439025
2024-04-14,0.0
2024-04-15,0.0
2024-04-16,14.965005302226938
2024-04-17,34.91834570519618
2024-04-18,17.10286320254507
2024-04-19,16.390243902439025
2024-04-20,24.94167550371156
2024-04-21,17.10286320254507
2024-04-22,28.504772004241783
2024-04-23,27.0795334040297
2024-04-24,31.35524920466596
2024-04-25,25.654294803817606
2024-04-26,25.654294803817606
2024-04-27,23.51643690349947
2024-04-28,19.953340402969246
2024-04-29,17.815482502651115
2024-04-30,25.654294803817606
2024-05-01,24.229056203605516
2024-05-02,20.66595970307529
2024-05-03,16.390243902439025
2024-05-04,24.94167550371156
2024-05-05,17.815482502651115
2024-05-06,18.52810180275716
2024-05-07,29.217391304347828
2024-05-08,20.66595970307529
2024-05-09,19.953340402969246
2024-05-10,0.0
2024-05-11,17.10286320254507
2024-05-12,17.10286320254507
2024-05-13,35.63096500530223
2024-05-14,24.229056203605516
2024-05-15,23.51643690349947
2024-05-16,30.64262990455992
2024-05-17,31.35524920466596
2024-05-18,22.803817603393423
2024-05-19,26.36691410392365
2024-05-20,25.654294803817606
2024-05-21,19.953340402969246
2024-05-22,24.94167550371156
2024-05-23,20.66595970307529
2024-05-24,0.0
2024-05-25,17.10286320254507
2024-05-26,15.67762460233298
2024-05-27,24.94167550371156
2024-05-28,23.51643690349947
2024-05-29,29.217391304347828
2024-05-30,19.953340402969246
2024-05-31,22.091198303287385
2024-06-01,19.240721102863205
2024-06-02,19.240721102863205
2024-06-03,24.229056203605516
2024-06-04,26.36691410392365
2024-06-05,33.4931071049841
2024-06-06,21.37857900318134
2024-06-07,27.0795334040297
2024-06-08,18.52810180275716
2024-06-09,30.64262990455992
2024-06-10,17.815482502651115
2024-06-11,28.504772004241783
2024-06-12,44.89501590668081
2024-06-13,29.217391304347828
2024-06-14,27.0795334040297
2024-06-15,24.229056203605516
2024-06-16,39.90668080593849
2024-06-17,31.35524920466596
2024-06-18,30.64262990455992
2024-06-19,37.76882290562036
2024-06-20,0.0
2024-06-21,24.94167550371156
2024-06-22,21.37857900318134
2024-06-23,29.93001060445388
2024-06-24,22.091198303287385
2024-06-25,15.67762460233298
2024-06-26,22.091198303287385
2024-06-27,18.52810180275716
2024-06-28,14.965005302226938
2024-06-29,28.504772004241783
2024-06-30,35.63096500530223
2024-07-01,0.0
2024-07-02,25.654294803817606
2024-07-03,19.953340402969246
2024-07-04,15.502102607232969
2024-07-05,15.01766190075694
2024-07-06,0.0
2024-07-07,17.43986543313709
2024-07-08,35.84861227922624
2024-07-09,18.40874684608915
2024-07-10,21.315391084945333
2024-07-11,15.986543313709
2024-07-12,30.51976450798991
2024-07-13,22.284272497897398
2024-07-14,23.737594617325485
2024-07-15,26.159798149705637
2024-07-16,16.95542472666106
2024-07-17,28.582001682085785
2024-07-18,15.986543313709
2024-07-19,21.315391084945333
2024-07-20,0.0
2024-07-21,22.76871320437342
2024-07-22,0.0
2024-07-23,39.72413793103448
2024-07-24,21.799831791421365
2024-07-25,23.737594617325485
2024-07-26,0.0
2024-07-27,17.92430613961312
2024-07-28,46.02186711522288
2024-07-29,24.22203532380151
2024-07-30,19.86206896551724
2024-07-31,18.40874684608915
2024-08-01,15.502102607232969
2024-08-02,26.644238856181666
2024-08-03,21.799831791421365
2024-08-04,25.675357443229604
2024-08-05,19.377628259041213
2024-08-06,21.799831791421365
2024-08-07,28.582001682085785
2024-08-08,23.737594617325485
2024-08-09,27.613120269133724
2024-08-10,27.613120269133724
2024-08-11,0.0
2024-08-12,22.284272497897398
2024-08-13,29.066442388561818
2024-08-14,30.03532380151388
2024-08-15,26.159798149705637
2024-08-16,19.377628259041213
2024-08-17,20.34650967199327
2024-08-18,0.0
2024-08-19,22.76871320437342
2024-08-20,19.86206896551724
2024-08-21,23.253153910849456
2024-08-22,17.43986543313709
2024-08-23,22.76871320437342
2024-08-24,21.315391084945333
2024-08-25,22.76871320437342
2024-08-26,18.89318755256518
2024-08-27,26.644238856181666
2024-08-28,20.8309503784693
2024-08-29,35.36417157275021
2024-08-30,19.86206896551724
2024-08-31,26.159798149705637
2024-09-01,19.377628259041213
2024-09-02,22.284272497897398
2024-09-03,27.613120269133724
2024-09-04,34.39529015979815
2024-09-05,26.644238856181666
2024-09-06,17.43986543313709
2024-09-07,15.986543313709
2024-09-08,24.22203532380151
2024-09-09,20.34650967199327
2024-09-10,16.95542472666106
2024-09-11,35.84861227922624
2024-09-12,33.91084945332212
2024-09-13,24.22203532380151
2024-09-14,22.76871320437342
2024-09-15,18.89318755256518
2024-09-16,20.8309503784693
2024-09-17,23.737594617325485
2024-09-18,21.799831791421365
2024-09-19,29.066442388561818
2024-09-20,0.0
2024-09-21,29.550883095037847
2024-09-22,21.799831791421365
2024-09-23,22.76871320437342
2024-09-24,34.87973086627418
2024-09-25,17.43986543313709
2024-09-26,14.533221194280909
2024-09-27,20.8309503784693
2024-09-28,0.0
2024-09-29,26.644238856181666
2024-09-30,25.19091673675358
